	1	2	3
ACC.plate2_A01	0.4101526140321315	0.29150136093331713	0.06834198067313138
ACC.plate2_A02	0.9254124332728738	0.0	0.022736726563582513
ACC.plate2_A03	0.47809134137200826	0.2929396522149609	0.06760551171442863
ACC.plate2_A04	0.09770618926999777	0.7690945387321011	0.014636230591878213
ACC.plate2_A06	0.5840093753933756	0.23864117372622917	0.06442926192031713
ACC.plate2_A09	0.7626253163009509	0.19651863985939938	0.01840742012316996
ACC.plate2_A12	0.9970463131129051	0.060023440460781854	0.08316355029105697
ACC.plate2_B01	1.2689875429301871	0.041692448937014036	0.001549523732490558
ACC.plate2_B02	0.9009059312434619	0.07670808224996577	0.06051224201031734
ACC.plate2_B03	0.5033084868812719	0.13342947165557095	0.055415813990776754
ACC.plate2_B04	0.7683180862026933	0.1028683087260399	0.06707737424379792
ACC.plate2_B05	1.2383150940622045	0.0	0.03085644853454264
ACC.plate2_B06	0.843895623610293	0.1406730953866007	0.0306745961593229
ACC.plate2_B08	0.4840975561484944	0.2698224669060645	0.04195407255720014
ACC.plate2_B09	0.0	1.3532898084639013	0.0
ACC.plate2_B10	1.0108373951286527	0.031609410987892016	0.016574585478888758
ACC.plate2_B11	0.17684564256425592	0.8257653696056849	0.011366241924985076
ACC.plate2_B12	0.0	1.1765884494474457	0.008943151372573234
ACC.plate2_C01	0.017868894587403757	0.6493280269608765	0.12201095614181186
ACC.plate2_C03	0.7380131130409816	0.12882865235509164	0.10623418678151397
ACC.plate2_C04	0.36367862826281266	0.4601331397992431	0.06820156918527322
ACC.plate2_C05	0.725677476276263	0.17932469992681965	0.07058084182879965
ACC.plate2_C06	0.8760115754420393	0.04363067659725462	0.023860640523900998
ACC.plate2_C07	1.098802468685716	0.2258674941589005	0.022637076057461916
ACC.plate2_C08	0.15517316970638878	0.9313328387187654	0.03779435796545735
ACC.plate2_C11	1.2837133909248497	0.0	0.0
ACC.plate2_C12	1.3078266024874101	0.0	0.02597808516695492
ACC.plate2_D09	0.0	1.083456102757209	0.0
ACC.plate2_D11	0.5060637310944379	0.18117263620670887	0.11538415176051917
ACC.plate2_D12	1.1308600791368537	0.0048160046790554295	0.024199933252298342
ACC.plate2_E02	0.05077683172005368	0.965000551916685	0.010127062817553252
ACC.plate2_E04	0.26921288463120374	0.6214188434523805	0.07237889857453575
ACC.plate2_E05	1.3532973382390145	0.0	0.015101513601819026
ACC.plate2_E06	0.4923886118000161	0.503085756514574	0.019800815864800796
ACC.plate2_E07	1.3161372384680379	0.007996821244079055	0.0022009078949535837
ACC.plate2_E09	0.5512014856293336	0.2038595154919968	0.07636504264445555
ACC.plate2_F01	1.036230173577571	0.13429677486289152	0.009402507124178547
ACC.plate2_F03	0.34228834548063486	0.43312346503007	0.07146601868891363
ACC.plate2_F04	1.2136210433289771	0.0	0.020490931784509406
ACC.plate2_F05	0.05496405849868939	1.0022597407385494	0.029015268963508263
ACC.plate2_F08	0.466660918728288	0.2925008048400366	0.09519723801607918
ACC.plate2_F09	1.3931639571892493	0.0	0.0
ACC.plate2_F10	0.9447101960377853	0.18227254453456104	0.018795513911007946
ACC.plate2_F11	0.47164937583300803	0.38414216691046377	0.019475434735978854
ACC.plate2_F12	0.7866103377493325	0.18389542434481954	0.10400252722081951
ACC.plate2_G04	0.0	0.0	1.1468928752974548
ACC.plate2_G05	0.7350336828539104	0.36259861801584087	0.044330535721001055
ACC.plate2_G06	0.5816325334212133	0.351267724038923	0.024705456086857234
ACC.plate2_G08	0.0	1.4353948361886628	0.0
ACC.plate2_G09	0.36522728805822985	0.5433576345261347	0.09401242158003614
ACC.plate2_G11	0.7981047230680381	0.3918910099589577	0.008995736623405307
ACC.plate2_H01	0.7970841874858121	0.04412294179836899	0.04255925645993954
ACC.plate2_H08	0.6881364227233945	0.2269791755530165	0.04339329359802913
