"p_val" "avg_log2FC" "pct.1" "pct.2" "p_val_adj" "fdr"
"PSMB1" 0.00421136627207959 0.543757088201376 0.8 0.517 1 0.0614652145357294
"FARSA" 0.00427252159934124 0.722540350747371 0.657 0.345 1 0.0614652145357294
"PREB" 0.00427887442882912 0.936353109300446 0.486 0.172 1 0.0614652145357294
"POMP" 0.00433788268558718 0.776335747296596 0.619 0.276 1 0.0614652145357294
"MPPED2" 0.00435792842319347 0.651269450868437 0.676 0.448 1 0.0614652145357294
"CKB" 0.0043771429163621 0.504243326211985 0.819 0.552 1 0.0614652145357294
"MCOLN1" 0.00438048669357489 0.7695871584213 0.629 0.276 1 0.0614652145357294
"MCM4" 0.00440797932675003 0.445768612106186 0.886 0.621 1 0.0614652145357294
"PCNT" 0.00441292728025303 0.619261514550573 0.733 0.379 1 0.0614652145357294
"BTF3L4" 0.00441787438044208 0.593837785954677 0.743 0.448 1 0.0614652145357294
"DDX1" 0.00444004195936952 0.713710535146648 0.667 0.414 1 0.0614652145357294
"BRE" 0.0044773310524604 0.719669341807845 0.629 0.379 1 0.0614652145357294
"GPN1" 0.00449047867943672 0.854062298872808 0.524 0.276 1 0.0614652145357294
"H2AFZ" 0.00471562141917058 0.335034700710478 0.933 0.724 1 0.0641384204417569
"KIF22" 0.00488887191472069 0.586182837476935 0.771 0.448 1 0.0654816982469923
"PSMB4" 0.00489980058359345 0.357637404131224 0.914 0.724 1 0.0654816982469923
"TMEM165" 0.00496043162784648 0.855077961391842 0.533 0.241 1 0.0654816982469923
"FNBP1L" 0.00496405214125974 0.533208133114923 0.81 0.621 1 0.0654816982469923
"RP11-45P22.1" 0.00499514385733882 0.326649743342198 0.905 0.724 1 0.0654816982469923
"ECH1" 0.00500750089950536 0.526760192230507 0.8 0.552 1 0.0654816982469923
"ILF2" 0.00503814969340483 0.271122848962695 0.952 0.862 1 0.0654816982469923
"NUCB2" 0.00514149747060432 0.729377933623324 0.59 0.31 1 0.0654816982469923
"NUDCD3" 0.00514714934557953 0.683911330503369 0.676 0.379 1 0.0654816982469923
"C19orf10" 0.00515118462118414 0.523568669399687 0.8 0.517 1 0.0654816982469923
"VPS4B" 0.00515186815020025 0.676869227786338 0.686 0.379 1 0.0654816982469923
"MGME1" 0.00519313741326098 0.573560680805622 0.752 0.517 1 0.0654816982469923
"TCF19" 0.00521050274557268 0.724881756610527 0.629 0.345 1 0.0654816982469923
"KRT5" 0.00536185302991832 0.330049890208231 0.943 0.793 1 0.0669919893098516
"ATP6V0B" 0.00541561570195481 0.524927385427811 0.8 0.517 1 0.0672725904248606
"GTF2I" 0.00547932940737298 0.521649834856438 0.79 0.483 1 0.0676728672209456
"TSC2" 0.00551364887082828 0.646253729370553 0.705 0.379 1 0.0677076081337713
"MIF" 0.00559157482374934 0.14189486514738 1 0.931 1 0.0682743994104394
"CNOT7" 0.00564667507850583 0.578992043034906 0.752 0.517 1 0.0685576539192601
"UFD1L" 0.00574593017277249 0.589836674262275 0.733 0.483 1 0.0693708086589218
"SMARCA5" 0.00589850147960669 0.732937273781847 0.619 0.276 1 0.0703831381611899
"TCERG1" 0.00592813362698529 0.468209823213856 0.848 0.552 1 0.0703831381611899
"PLAUR" 0.00593667425778373 0.872033882673378 0.495 0.276 1 0.0703831381611899
"SSRP1" 0.00596078694524735 0.656110406552468 0.705 0.448 1 0.0703831381611899
"SMC3" 0.00606807654947011 0.460837579960656 0.857 0.552 1 0.0712584508459632
"RASSF1" 0.00611261552348917 0.584222621471017 0.743 0.517 1 0.0713612695872719
"TYMS" 0.00614324563687544 0.630533880906902 0.705 0.414 1 0.0713612695872719
"GPC4" 0.00623902789718111 0.727704656334254 0.638 0.345 1 0.071752064604311
"CNPPD1" 0.00625971042450476 0.651134501214704 0.667 0.414 1 0.071752064604311
"PLXDC2" 0.0062770535810193 0.389870917074312 0.876 0.655 1 0.071752064604311
"TTC39C" 0.00641212017537095 0.441919160912981 0.857 0.586 1 0.0729081812532919
"UBXN11" 0.00645334190604704 0.630480602775228 0.695 0.379 1 0.072990693453132
"RAD23A" 0.00657756568422345 0.389390224195901 0.895 0.655 1 0.0740062233266817
"USP4" 0.00665533157980657 0.545576240226846 0.762 0.483 1 0.0744911852343975
"C16orf13" 0.00682568037113313 0.541572738171615 0.762 0.483 1 0.0759963889744012
"CTNNAL1" 0.00688549928923877 0.700122979069852 0.638 0.379 1 0.0759963889744012
"LRRCC1" 0.00689590314099964 0.711972573020223 0.61 0.345 1 0.0759963889744012
"ADNP" 0.00710806286703507 0.481384914250217 0.762 0.552 1 0.0779348321492774
"SDHB" 0.00720906637688043 0.684679933559041 0.648 0.345 1 0.0782321121155894
"UQCRQ" 0.00724952346398338 0.435158786960318 0.867 0.586 1 0.0782321121155894
"MTHFD1" 0.00727261526209365 0.600984805077804 0.695 0.448 1 0.0782321121155894
"MRPL21" 0.00729264253730826 0.610448329152268 0.686 0.414 1 0.0782321121155894
"RANGAP1" 0.00735774364309086 0.696018635208294 0.6 0.414 1 0.0782321121155894
"PSMA5" 0.00738142256245188 0.611657046880365 0.676 0.483 1 0.0782321121155894
"BRIX1" 0.00739323808568236 0.812214689626885 0.524 0.207 1 0.0782321121155894
"ATP5G3" 0.00742640803703129 0.376931881472767 0.895 0.655 1 0.0782321121155894
"RP11-665C16.9" 0.00753516680148806 0.593245133257146 0.667 0.379 1 0.0786958716596058
"FDPS" 0.00757765524024975 0.439543025833594 0.838 0.586 1 0.0786958716596058
"FHL2" 0.00758029103468516 0.366155918152312 0.895 0.724 1 0.0786958716596058
"MYC" 0.0076353192239004 0.406423298903319 0.867 0.69 1 0.0788860625584709
"SF3B6" 0.00775399361209119 0.299886903400771 0.943 0.759 1 0.0796685401410827
"KLHDC3" 0.00778519936232079 0.763467896706823 0.562 0.276 1 0.0796685401410827
"DNAJB6" 0.0078555893108764 0.439086385461039 0.838 0.586 1 0.0800078740714378
"RP5-1085F17.3" 0.00789443420387284 0.588919726133227 0.667 0.414 1 0.0800242410571827
"DCTPP1" 0.0081663096409431 0.518211157734582 0.762 0.517 1 0.0823317370859244
"RBM8A" 0.00819869322307483 0.446941464231556 0.819 0.517 1 0.0823317370859244
"AHCY" 0.0082557519775109 0.294519505218763 0.943 0.828 1 0.082519120928702
"SRSF2" 0.00844564018013488 0.305404758783957 0.933 0.759 1 0.0833279873889919
"UBE2L3" 0.00846790400931333 0.523005165688918 0.781 0.483 1 0.0833279873889919
"MRE11A" 0.00849420242855223 0.517031797878879 0.714 0.483 1 0.0833279873889919
"MTX2" 0.0085539083081002 0.76087375311929 0.552 0.31 1 0.0833279873889919
"FUS" 0.00858905833267995 0.317041563147046 0.905 0.759 1 0.0833279873889919
"HADHA" 0.00861598241896769 0.392062651731225 0.867 0.69 1 0.0833279873889919
"NRP2" 0.00868718812679612 0.323367119328383 0.933 0.759 1 0.0833279873889919
"LYPLA2" 0.00869070569969572 0.740882896809515 0.552 0.241 1 0.0833279873889919
"SHKBP1" 0.00871235871753526 0.743476134923378 0.571 0.31 1 0.0833279873889919
"GLOD4" 0.00878264148102269 0.729925709765719 0.581 0.276 1 0.0833279873889919
"ATP6V1H" 0.00884774146071699 0.766756683069047 0.543 0.276 1 0.0833279873889919
"EIF4E2" 0.00892096760361892 0.637133409302041 0.629 0.345 1 0.0833279873889919
"NME1" 0.00893165783984564 0.5627835829773 0.695 0.448 1 0.0833279873889919
"HDAC2" 0.00894541229555486 0.565761670487291 0.733 0.483 1 0.0833279873889919
"JUP" 0.00895325568756287 0.345222233252377 0.905 0.724 1 0.0833279873889919
"PHLDB1" 0.00901991119133047 0.661657254984198 0.61 0.345 1 0.0833279873889919
"NUTF2" 0.00903192274641316 0.507669134233106 0.762 0.517 1 0.0833279873889919
"CCT7" 0.00904142061471207 0.446544587624878 0.829 0.586 1 0.0833279873889919
"STRAP" 0.00907340579293816 0.561070818407141 0.743 0.448 1 0.0833279873889919
"TES" 0.00917411803189775 0.458527821719935 0.819 0.724 1 0.0837431663993839
"YWHAZP2" 0.00923775831698762 0.245713401974907 0.943 0.793 1 0.0837431663993839
"BUB3" 0.00924474239066269 0.534189509673539 0.771 0.517 1 0.0837431663993839
"DLX5" 0.00927448748397085 0.42354417048797 0.857 0.621 1 0.0837431663993839
"SYF2" 0.00933700046505929 0.622236715059423 0.686 0.448 1 0.0839425311690147
"GPBP1L1" 0.00941374939916368 0.553777599070033 0.752 0.414 1 0.0839425311690147
"HNRNPUL1" 0.00941375058712543 0.448677078335344 0.829 0.552 1 0.0839425311690147
"DDB1" 0.00949113205676326 0.619992459291306 0.686 0.448 1 0.0842828214462159
"EZH2" 0.00961192356852842 0.584346576329375 0.714 0.414 1 0.0844613376360416
"RPL26P19" 0.00966619738019361 -0.133031019132207 0.952 1 1 0.0844613376360416
"SNRPA1" 0.0096754811367673 0.654495641686362 0.638 0.31 1 0.0844613376360416
"PDCD6" 0.00970745048624022 0.601342138456969 0.714 0.414 1 0.0844613376360416
"EMC2" 0.00970774797398896 0.758758634068506 0.571 0.241 1 0.0844613376360416
"RP4-702J19.1" 0.00978909953267529 0.605028569578331 0.638 0.31 1 0.0848257052246742
"RP11-3P17.5" 0.00989128064258161 -0.134540453505881 0.943 1 1 0.0853140757012274
"CAV1" 0.00992485757343269 0.327870396015898 0.914 0.759 1 0.0853140757012274
"CTTN" 0.00996818821580612 0.260628133686434 0.962 0.793 1 0.085345165242101
"CDK4" 0.0100857997770809 0.500386417160301 0.771 0.517 1 0.0858359330674216
"RCAN1" 0.0101364782424759 0.239969884519831 0.971 0.828 1 0.0858359330674216
"CCT5" 0.0101453359698116 0.339443922449805 0.895 0.759 1 0.0858359330674216
"RAB1A" 0.0101996562993754 0.502355135284545 0.781 0.552 1 0.085957103479834
"CDKN1A" 0.0104110831989527 0.698333566392262 0.61 0.414 1 0.086719290478076
"CTNNA1" 0.0104995427726824 0.237197609944714 0.962 0.897 1 0.086719290478076
"ELAVL1" 0.0105254734765065 0.535364489741638 0.771 0.483 1 0.086719290478076
"MBD4" 0.0105312624984787 0.634439759098532 0.657 0.345 1 0.086719290478076
"PLEKHJ1" 0.0105338864518469 0.496295020065505 0.781 0.517 1 0.086719290478076
"CCT3" 0.01056274359844 0.505255599039745 0.771 0.552 1 0.086719290478076
"ATPIF1" 0.010572570546885 0.463380830112404 0.819 0.517 1 0.086719290478076
"CDCA7" 0.010656145121756 0.343245025158494 0.905 0.69 1 0.0868820694486645
"C22orf29" 0.0106732742365972 0.458614614659558 0.81 0.552 1 0.0868820694486645
"SEC23B" 0.0108296816124818 0.692193682249637 0.619 0.276 1 0.0878225878687674
"SPIDR" 0.0108811452790111 0.604228968172778 0.686 0.448 1 0.0879082000172742
"HSPB8" 0.0109489138315006 0.703453295881993 0.571 0.31 1 0.0879583426921632
"UBE2I" 0.0109838438308172 0.473994087819884 0.79 0.483 1 0.0879583426921632
"CPNE3" 0.0110101415468552 0.611390099132471 0.667 0.379 1 0.0879583426921632
"NEFH" 0.0110721843914288 0.558616300450377 0.695 0.414 1 0.0881263861377059
"LMAN1" 0.0112060867498046 0.531631033005644 0.724 0.517 1 0.0888630273997422
"RAB18" 0.0113897507070197 0.652357042948584 0.619 0.379 1 0.0899874054021518
"TACSTD2" 0.0115859151479739 0.11631800482272 0.99 1 1 0.0912019474468712
"ILK" 0.0118591113263655 0.468941657658165 0.819 0.517 1 0.0920412321529827
"EIF2A" 0.0119290659968616 0.53945557867534 0.752 0.483 1 0.0920412321529827
"RP11-204C16.4" 0.0119292525533438 0.225486833976842 0.962 0.862 1 0.0920412321529827
"SLBP" 0.0119388262925941 0.648030127701416 0.638 0.379 1 0.0920412321529827
"ELOVL1" 0.0119986060234511 0.540731996694522 0.714 0.552 1 0.0920412321529827
"MYB" 0.0120740107268122 0.454818262851405 0.829 0.621 1 0.0920412321529827
"RP4-753D5.4" 0.0121053006342229 0.37471565883696 0.81 0.586 1 0.0920412321529827
"KRT18" 0.012187791489245 0.434208217021245 0.819 0.621 1 0.0920412321529827
"C6orf62" 0.0122181277626472 0.315708153010224 0.886 0.724 1 0.0920412321529827
"CRTAP" 0.0124037328914962 0.552708353785822 0.705 0.379 1 0.0920412321529827
"MUM1" 0.0124063278952827 0.588288687946197 0.695 0.414 1 0.0920412321529827
"TPI1" 0.0124070476425017 0.362625128561259 0.867 0.69 1 0.0920412321529827
"KIAA1715" 0.0124272303790921 0.51251899851694 0.724 0.448 1 0.0920412321529827
"RP11-259K5.3" 0.0124509218821504 0.512034030460933 0.752 0.414 1 0.0920412321529827
"DTYMK" 0.0125793671801018 0.630628254292692 0.619 0.483 1 0.0920412321529827
"MAEA" 0.0125938396154121 0.744983333396129 0.514 0.345 1 0.0920412321529827
"PNRC2" 0.0126866836137762 0.448324183713436 0.81 0.552 1 0.0920412321529827
"GLT25D1" 0.0126937963860811 0.390314276600323 0.876 0.621 1 0.0920412321529827
"PSMD8" 0.0127186965931663 0.261645222915595 0.943 0.793 1 0.0920412321529827
"MCM6" 0.0127213113375878 0.603235419030825 0.667 0.345 1 0.0920412321529827
"RBM17" 0.0127848216766018 0.489088435424796 0.771 0.483 1 0.0920412321529827
"TTC39A" 0.0127873856901763 0.50802714266625 0.743 0.517 1 0.0920412321529827
"FEN1" 0.0127909522263019 0.797969874049952 0.495 0.241 1 0.0920412321529827
"RAP2B" 0.0128013496678501 0.581725547817189 0.657 0.414 1 0.0920412321529827
"SHARPIN" 0.0128228091258733 0.721557178058327 0.533 0.276 1 0.0920412321529827
"IFITM1" 0.0128374730510002 0.527786944500942 0.781 0.517 1 0.0920412321529827
"PSMD4" 0.0129446825537141 0.379206391376606 0.867 0.655 1 0.0920412321529827
"SNORD99" 0.0129510046643878 0.641575043882443 0.61 0.379 1 0.0920412321529827
"BZW2" 0.0129673260853208 0.618221565622922 0.648 0.414 1 0.0920412321529827
"TIMMDC1" 0.0129874979884253 0.543983270940034 0.733 0.414 1 0.0920412321529827
"STAG3" 0.0130481358673735 0.509613894448534 0.771 0.448 1 0.0920412321529827
"TPD52" 0.0130807934159185 0.431593714425984 0.848 0.586 1 0.0920412321529827
"RPL23A" 0.0131135613310551 -0.102103178253999 0.99 1 1 0.0920412321529827
"SNRPG" 0.0131487474504261 0.613889487913684 0.61 0.345 1 0.0920412321529827
"KLF6" 0.0132558191731414 0.28273822019859 0.933 0.897 1 0.0924894655944184
"TIMM13" 0.0133575055669463 0.442708334666878 0.8 0.552 1 0.0927517275081789
"JAG1" 0.0133797280258425 0.609520118412685 0.676 0.448 1 0.0927517275081789
"BTG2" 0.013561445498248 0.742485523803953 0.562 0.31 1 0.0935556097883848
"ACTN4" 0.0136118994444306 0.143642263064563 0.99 0.966 1 0.0935556097883848
"LAMTOR1" 0.0136262940268797 0.669169824879769 0.562 0.31 1 0.0935556097883848
"AC019188.1" 0.0136984193332076 0.433452582653223 0.771 0.586 1 0.0937512839078444
"VAMP3" 0.0138431797299456 0.633716119864691 0.619 0.414 1 0.0944412483798514
