"1" "2" "3"
"ACC.plate2_A01" 0.683161484084843 0.255216039147772 0.0616224767673846
"ACC.plate2_A02" 0.0293828588893577 0.951528836428852 0.0190883046817902
"ACC.plate2_A03" 0.595472487919175 0.315019812104192 0.0895076999766333
"ACC.plate2_A04" 0.977984408256938 0 0.0220155917430617
"ACC.plate2_A06" 0.664125644025179 0.291388364541085 0.0444859914337359
"ACC.plate2_A09" 0.311781857458151 0.685418419840292 0.00279972270155703
"ACC.plate2_A12" 0.300156014189224 0.577994603161801 0.121849382648974
"ACC.plate2_B01" 0.198528609793359 0.801471390206641 0
"ACC.plate2_B02" 0.191605750067357 0.769398681244704 0.0389955686879395
"ACC.plate2_B03" 0.467289247292282 0.45325859677639 0.0794521559313282
"ACC.plate2_B04" 0.302759473377469 0.621368067250876 0.0758724593716548
"ACC.plate2_B05" 0.128066092936824 0.856462710140672 0.0154711969225041
"ACC.plate2_B06" 0.315967056081978 0.678393014563963 0.00563992935405851
"ACC.plate2_B08" 0.643192724201705 0.318551202522846 0.0382560732754494
"ACC.plate2_B09" 1 0 0
"ACC.plate2_B10" 0.150493913402274 0.834297423847139 0.0152086627505874
"ACC.plate2_B11" 0.991580049514296 0.00276940608263518 0.00565054440306892
"ACC.plate2_B12" 0.987907809078751 0 0.012092190921249
"ACC.plate2_C01" 0.931273401181369 0 0.0687265988186313
"ACC.plate2_C03" 0.354776068840405 0.545764923290348 0.0994590078692468
"ACC.plate2_C04" 0.774644525987547 0.155665785963026 0.0696896880494272
"ACC.plate2_C05" 0.441381847537607 0.510996991777812 0.0476211606845808
"ACC.plate2_C06" 0.200571597774179 0.775710784844219 0.0237176173816027
"ACC.plate2_C07" 0.889726845963963 0.0913614464499599 0.0189117075860774
"ACC.plate2_C08" 0.970900794583183 0.027810591166791 0.00128861425002601
"ACC.plate2_C11" 0 1 0
"ACC.plate2_C12" 0.822525122542305 0.177474877457695 0
"ACC.plate2_D09" 0.973592322791182 0.0264076772088182 0
"ACC.plate2_D11" 0.524079919405221 0.390673243982916 0.0852468366118629
"ACC.plate2_D12" 0.000439379234396142 0.970232626714914 0.0293279940506904
"ACC.plate2_E02" 0.903054805153897 0.094776782657459 0.0021684121886439
"ACC.plate2_E04" 0.854415931588545 0.116122191731656 0.0294618766797996
"ACC.plate2_E05" 0.531564771473172 0.468435228526828 0
"ACC.plate2_E06" 0.859701961700278 0.135750504490884 0.00454753380883797
"ACC.plate2_E07" 0.0089836906574255 0.991016309342575 0
"ACC.plate2_E09" 0.525364891295632 0.402828907667665 0.0718062010367024
"ACC.plate2_F01" 0.176172819349893 0.818940985322081 0.00488619532802591
"ACC.plate2_F03" 0.791296774468057 0.112628857345285 0.0960743681866585
"ACC.plate2_F04" 0 0.999107904993457 0.000892095006543137
"ACC.plate2_F05" 0.995692349082028 0 0.00430765091797174
"ACC.plate2_F08" 0.633288014701363 0.252764514104756 0.113947471193881
"ACC.plate2_F09" 0 1 0
"ACC.plate2_F10" 0.560383857174621 0.415584771832297 0.0240313709930818
"ACC.plate2_F11" 0.782256761679048 0.215309735849832 0.00243350247111929
"ACC.plate2_F12" 0.452956288612346 0.437364192129728 0.109679519257925
"ACC.plate2_G04" 0.95122036927842 0 0.0487796307215804
"ACC.plate2_G05" 0.815896948883722 0.159862256332048 0.0242407947842301
"ACC.plate2_G06" 0.712380631314661 0.278481039556969 0.0091383291283705
"ACC.plate2_G08" 1 0 0
"ACC.plate2_G09" 0.996850816251983 0 0.0031491837480168
"ACC.plate2_G11" 0.981961370889934 0.00204754323879593 0.0159910858712703
"ACC.plate2_H01" 0.100938334313463 0.863155264143493 0.0359064015430437
"ACC.plate2_H08" 0.614002828749109 0.327277736300875 0.0587194349500156
"ACC.plate2_H12" 0.449283125559973 0.443179224918052 0.107537649521975
"ACC1.P3_A03" 0.367211352557617 0.579467481439606 0.0533211660027776
"ACC1.P3_A04" 0.717536395534611 0.246303943856583 0.0361596606088068
"ACC1.P3_A05" 0.243551536689007 0.732629151152239 0.0238193121587545
"ACC1.P3_A06" 0.328957017226023 0.671042982773977 0
"ACC1.P3_A09" 0.106112582897327 0.892144555939548 0.00174286116312473
"ACC1.P3_A10" 0.960389449644167 0 0.0396105503558326
"ACC1.P3_A11" 0.577469293818093 0.413238150875475 0.00929255530643145
"ACC1.P3_A12" 0.992705101966628 0 0.00729489803337166
"ACC1.P3_B01" 0.350663363464995 0.610769883213116 0.0385667533218886
"ACC1.P3_B02" 0.282826524529557 0.696318805239088 0.0208546702313554
"ACC1.P3_B03" 0.664451122692319 0.310542794064423 0.0250060832432575
"ACC1.P3_B04" 0.785310195241334 0.210817314473929 0.00387249028473701
"ACC1.P3_B06" 0.272310490027382 0.68648327054868 0.0412062394239382
"ACC1.P3_B07" 0.242200936278701 0.754039985624498 0.00375907809680124
"ACC1.P3_B08" 0.952615823286899 0.0270240633015379 0.0203601134115627
"ACC1.P3_B09" 0.869586875964872 0.0773321204116847 0.0530810036234429
"ACC1.P3_B10" 0.16997667986721 0.83002332013279 0
"ACC1.P3_B12" 0.774888387691176 0.200579186141324 0.0245324261675004
"ACC1.P3_C01" 0.621085029431417 0.364150375274533 0.01476459529405
"ACC1.P3_C02" 0.987790804870015 0 0.0122091951299845
"ACC1.P3_C03" 0.424052607195166 0.568965798391816 0.00698159441301799
"ACC1.P3_C04" 0.687259608551852 0.271455688560231 0.0412847028879177
"ACC1.P3_C05" 0.197659733632078 0.80050070012775 0.00183956624017249
"ACC1.P3_C06" 0.802826990530983 0.131218908809291 0.0659541006597265
