"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","fdr"
"ARPC1A",0.0574374294764374,0.340324838786688,0.793,0.552,1,0.332765368815632
"BASP1",0.0575671326858872,0.595194794241127,0.141,0.034,1,0.332765368815632
"C12orf76",0.0575740827208003,0.628397992421942,0.304,0.103,1,0.332765368815632
"OSGIN2",0.0576133754412026,0.629263631390939,0.315,0.172,1,0.332765368815632
"RP11-192H23.6",0.05765816965654,-0.456883360977261,0.109,0.241,1,0.332765368815632
"ANKRD23",0.0576808016371337,-0.561091743066267,0.25,0.379,1,0.332765368815632
"KIAA0100",0.0576824595591553,-0.440340852416369,0.261,0.379,1,0.332765368815632
"NDUFAF7",0.0577976897332365,0.705106093874757,0.185,0.069,1,0.333159040820038
"GBAS",0.0578967612721057,0.367493332248815,0.75,0.655,1,0.333459006839342
"CENPO",0.0581352854670845,0.590998064599255,0.38,0.138,1,0.334292492461741
"DESI1",0.0581357747821335,0.584640035851276,0.435,0.241,1,0.334292492461741
"POLQ",0.0581914565779321,0.591128760743786,0.304,0.069,1,0.334341513077422
"EXOSC4",0.0583397216961241,0.634133989836265,0.413,0.207,1,0.334573808752661
"CLDND1",0.0583946129990295,0.370243559351346,0.75,0.552,1,0.334573808752661
"MED6",0.0583974289645884,-0.550373599248294,0.185,0.345,1,0.334573808752661
"FBXO42",0.0585388762223767,0.621974337349788,0.37,0.172,1,0.334573808752661
"ICE2",0.0585644932058836,0.587924621137081,0.359,0.172,1,0.334573808752661
"MTA2",0.0585698668040871,0.555178578101142,0.446,0.241,1,0.334573808752661
"NXN",0.058604476956427,0.518355577548032,0.12,0.034,1,0.334573808752661
"BAP1",0.0586094034514535,0.592173880386896,0.446,0.276,1,0.334573808752661
"OSGEP",0.0587780396965692,0.718320214015769,0.293,0.103,1,0.334662893218778
"RP11-511P7.5",0.0587991786021838,0.472110930663212,0.109,0.034,1,0.334662893218778
"CCER2",0.058802562672376,-0.57360304592035,0.033,0.138,1,0.334662893218778
"ANAPC4",0.0588138173414101,0.673726449252984,0.337,0.172,1,0.334662893218778
"CCDC15",0.058876359394782,0.605007856656226,0.37,0.138,1,0.334750110753011
"TAB1",0.0590423473223489,0.581454961604663,0.446,0.241,1,0.33542487381046
"SBDS",0.05929602092456,0.428764461354128,0.728,0.448,1,0.336596307730289
"ATP5G1",0.0593485294969588,0.490662536518766,0.576,0.414,1,0.33662485930675
"SNRPD2",0.0595011884269291,0.271582360657545,0.848,0.759,1,0.336728965716283
"PAFAH1B1",0.059551308267123,0.55703136695857,0.446,0.345,1,0.336728965716283
"PNP",0.0595518799095972,0.704542117861591,0.326,0.172,1,0.336728965716283
"SLC25A5",0.0595568579701296,-0.133265694706323,0.913,0.966,1,0.336728965716283
"ENPEP",0.0596197788462562,0.357806558213324,0.772,0.69,1,0.336816121131439
"ELK1",0.0597205030826764,0.715127796761971,0.239,0.103,1,0.337116534121159
"IL32",0.0598027134492993,-0.507534533611636,0.022,0.103,1,0.337232486958925
"RFT1",0.0598693944885749,0.602053778604259,0.402,0.241,1,0.337232486958925
"MYH10",0.059915204695551,0.606297739729524,0.38,0.241,1,0.337232486958925
"KIAA1755",0.0599365844562337,-0.572353975424062,0.141,0.276,1,0.337232486958925
"CARD19",0.0599788668625111,0.62487929724713,0.424,0.241,1,0.337232486958925
"FBXW11",0.060180400130619,0.509284740540412,0.598,0.345,1,0.337740871356277
"NFKBID",0.0602123657180009,0.640637424851706,0.37,0.172,1,0.337740871356277
"RAB11FIP4",0.0602309002066024,0.583571053526448,0.185,0.034,1,0.337740871356277
"ACVR1B",0.0602635566281351,0.576274880553484,0.196,0.069,1,0.337740871356277
"MPHOSPH9",0.0603122794898232,0.588403737585609,0.25,0.103,1,0.337740871356277
"COMTD1",0.0603551035272782,-0.460800137032061,0.348,0.517,1,0.337740871356277
"ABHD12",0.0605277305906228,0.471583739792452,0.63,0.448,1,0.33819056059736
"DHX30",0.0606050253740207,0.442097670442737,0.707,0.483,1,0.33819056059736
"COA5",0.0607530037648318,0.550229573312996,0.467,0.31,1,0.33819056059736
"CHEK1",0.060771530786897,0.550646432597865,0.478,0.276,1,0.33819056059736
"RAP1GAP",0.0608127443799625,-0.58981705865983,0.12,0.241,1,0.33819056059736
"MSMO1",0.0608229643099056,0.67939721126555,0.304,0.103,1,0.33819056059736
"HIGD1A",0.0608447560432312,0.34279375965517,0.783,0.586,1,0.33819056059736
"HYAL2",0.0608875321109499,0.663312542570038,0.348,0.138,1,0.33819056059736
"FOSL2",0.0609067764384982,0.462178687943307,0.685,0.483,1,0.33819056059736
"SF3B3",0.0609124606322749,0.398508891470305,0.728,0.586,1,0.33819056059736
"BNIP3L",0.0609877451035448,0.420873261908166,0.685,0.517,1,0.338343593727803
"RP3-453C12.14",0.0610557078045326,0.60588562901956,0.315,0.138,1,0.338455800104876
"AC073263.4",0.0611521570735337,0.649175586604067,0.185,0.034,1,0.338466499585489
"CDH2",0.0611531150873077,0.695858193913462,0.207,0.069,1,0.338466499585489
"ICMT",0.0612608797928221,0.490086274967063,0.587,0.379,1,0.338730629520787
"TRIM26",0.0612963889527742,0.652665890129408,0.348,0.172,1,0.338730629520787
"KLHL36",0.0613669362557184,0.648636385860132,0.196,0.034,1,0.338837040062168
"MTCH2",0.0614654368311701,0.439167902049018,0.663,0.448,1,0.338837040062168
"EHD1",0.0615470558033765,0.562619204617278,0.467,0.241,1,0.338837040062168
"NUP93",0.0615688105138837,0.467715402469773,0.652,0.345,1,0.338837040062168
"SLC37A4",0.0616478634545607,0.689550519241888,0.283,0.103,1,0.338837040062168
"CAPN1",0.0616549773552206,0.285267675076117,0.859,0.759,1,0.338837040062168
"NR4A1",0.0616969414159953,0.624214954284943,0.478,0.241,1,0.338837040062168
"DDX52",0.0616979716107558,0.616735404465897,0.272,0.103,1,0.338837040062168
"ZFP36L2",0.0617620056433888,0.512410438998112,0.522,0.345,1,0.338926176479587
"THNSL1",0.061811076271829,0.702907363153312,0.174,0.034,1,0.338933125110029
"DRC3",0.0620494843397015,0.685767202231364,0.25,0.138,1,0.339977468290946
"CPM",0.0621258646196245,0.580537071493439,0.467,0.241,1,0.340133112087365
"CERKL",0.0622794759241139,0.53073830911385,0.152,0.034,1,0.340268898791618
"PSMB5",0.0623127085505689,0.422703632161741,0.685,0.448,1,0.340268898791618
"RGS10",0.0623957368475527,0.451847141210521,0.641,0.414,1,0.340268898791618
"REEP5",0.0624416457469683,0.281840767095904,0.859,0.655,1,0.340268898791618
"ENPP5",0.0624548002301391,0.699870867189115,0.25,0.103,1,0.340268898791618
"MBTD1",0.0624958300064701,-0.470234021546766,0.141,0.276,1,0.340268898791618
"WRAP73",0.0625025033543936,0.609991937194885,0.446,0.241,1,0.340268898791618
"CNOT6",0.062534608621365,0.584559992016538,0.348,0.241,1,0.340268898791618
"PLPP6",0.0626393507770249,0.618632245038925,0.109,0.034,1,0.3405774516941
"NIPSNAP3B",0.0631173212360314,0.627618272995656,0.228,0.138,1,0.342913262500738
"EIF3J",0.0631892868731853,0.655930987181483,0.283,0.138,1,0.343041381264076
"SNUPN",0.0634140524628036,0.687424709564099,0.185,0.069,1,0.343731814345246
"RP11-329L6.2",0.0634541801180753,0.49238332146486,0.402,0.207,1,0.343731814345246
"TMPRSS3",0.0634869905696063,0.549571517977274,0.489,0.276,1,0.343731814345246
"HMBS",0.0635186461128266,0.695260352201073,0.283,0.172,1,0.343731814345246
"HDLBP",0.0635588728641209,0.263827843970042,0.88,0.724,1,0.343731814345246
"OLFM2",0.0636243018990281,-0.57845203337077,0.163,0.276,1,0.343823399743986
"SS18",0.0638927536197289,0.408058368079325,0.717,0.552,1,0.344984874226354
"IMPACT",0.0639365479172678,0.59893300202319,0.435,0.207,1,0.344984874226354
"MRPL38",0.0640362232015281,0.53220779198501,0.489,0.276,1,0.345259941063753
"PSMC4",0.0642174345761788,0.462420588651816,0.62,0.414,1,0.345973868651298
"EIF4EBP3",0.0643530979812632,0.609158932504118,0.272,0.103,1,0.346441506975821
"ERAL1",0.0644024390100284,0.67082812841585,0.348,0.172,1,0.34644407631343
"STAU1",0.0644957142392152,0.321020565977844,0.793,0.69,1,0.346679916630054
"AC009303.2",0.064544074746357,-0.561046520456453,0.054,0.138,1,0.346679916630054
"TGFA",0.0646521556094415,0.653563938448462,0.174,0.034,1,0.346997564928796
"PCMT1",0.0647336192941306,0.472680679397913,0.62,0.379,1,0.347171982447342
"RP4-717I23.3",0.0649104565885735,-0.421049557702294,0.413,0.552,1,0.347717558845358
"MTMR14",0.0649334341200641,0.621072521982216,0.413,0.207,1,0.347717558845358
"AC104532.3",0.0650702175967733,0.561459081210314,0.13,0.034,1,0.34818705114047
"RP11-127B20.3",0.0652315551169896,0.686791530834123,0.141,0.034,1,0.348233323484987
"PSMB9",0.0652596085472844,0.743750774984839,0.141,0.034,1,0.348233323484987
"CNTROB",0.0652969945440857,0.566140152594545,0.457,0.241,1,0.348233323484987
"ZMAT1",0.0653515542541747,0.570302239906573,0.207,0.103,1,0.348233323484987
"TOMM22",0.0653559332541526,0.344869800241423,0.793,0.655,1,0.348233323484987
"GEMIN8",0.0653735618559263,0.737979614582851,0.228,0.069,1,0.348233323484987
"STRIP1",0.0655646289463619,0.653161017071164,0.359,0.138,1,0.348541752164697
"SNRPGP2",0.0655817449020786,0.561076930509077,0.207,0.069,1,0.348541752164697
"NTRK2",0.0656223441822904,-0.495532683508628,0.141,0.241,1,0.348541752164697
"DMKN",0.0656281014301651,0.279771792870126,0.848,0.69,1,0.348541752164697
"RP11-799B12.1",0.0657403168245856,0.441124649857075,0.609,0.414,1,0.348874381165145
"MTFMT",0.0658283514187107,0.682323551539803,0.196,0.069,1,0.348874381165145
"SPHK2",0.0658383528912501,0.557581124589086,0.217,0.103,1,0.348874381165145
"FEN1",0.0660160517897787,0.619564927029821,0.435,0.241,1,0.349554747714362
"SLC1A1",0.0660808013235566,0.616420725558105,0.141,0.034,1,0.349557968850364
"ADD3",0.0661751965738871,0.500876518619848,0.576,0.345,1,0.349557968850364
"SELV",0.0661885834769521,-0.429835500785105,0.011,0.103,1,0.349557968850364
"OSBPL2",0.0662545355185829,0.504929253502384,0.533,0.379,1,0.349557968850364
"SLC25A3",0.0662631749132425,0.212612460235666,0.913,0.793,1,0.349557968850364
"MEX3C",0.066351615668431,0.641665066295583,0.293,0.138,1,0.34976427887671
"CUEDC2",0.0664219575767204,-0.341480261611225,0.554,0.724,1,0.34987494741378
"C10orf90",0.0664902773030788,-0.493123624558069,0.033,0.103,1,0.349974807779383
"TMEM50A",0.066607471636807,0.297482790224289,0.848,0.655,1,0.35033158301555
"RP11-373D23.2",0.0666732869822413,0.63104997831138,0.141,0.034,1,0.350417794443359
"RP11-2C23.1",0.0668621836320541,0.714056735604646,0.272,0.103,1,0.350571670528608
"SPINT1",0.0668919828340424,0.370638076195716,0.75,0.517,1,0.350571670528608
"CAMSAP1",0.0669593628126146,0.62764953049054,0.185,0.069,1,0.350571670528608
"ZNF217",0.0669689933133385,0.46350935670688,0.587,0.379,1,0.350571670528608
"COMMD7",0.066988730552286,0.48694218249116,0.576,0.345,1,0.350571670528608
"EFCAB6",0.0669992402773291,0.584183630162893,0.315,0.207,1,0.350571670528608
"BRMS1",0.0670655689156607,0.615928694197195,0.435,0.207,1,0.350659943666692
"PTP4A2",0.0672679229266011,0.56169341522066,0.402,0.207,1,0.350898156022047
"OGFOD1",0.0673236128568263,0.562619113844918,0.424,0.241,1,0.350898156022047
"AUP1",0.067325396422686,0.24682820419369,0.891,0.724,1,0.350898156022047
"PSMD11",0.0673828682418733,0.396035132630975,0.685,0.517,1,0.350898156022047
"FANCL",0.0673989051159565,0.434206352763319,0.685,0.414,1,0.350898156022047
"GTF3C3",0.0674080801836429,0.600025917043386,0.446,0.241,1,0.350898156022047
"RP5-1159O4.1",0.067553766744165,-0.474631944352641,0.054,0.138,1,0.351398537209193
"DHX15",0.0677461993089203,0.447897877854169,0.663,0.448,1,0.352141167962056
"NCOA7",0.0678460938162622,0.437442545199135,0.674,0.483,1,0.352184514966138
"MIEF2",0.06785388539404,0.691234543098349,0.174,0.069,1,0.352184514966138
"RP1-198K11.5",0.0679567705359675,0.582821197272351,0.217,0.069,1,0.352302578779697
"DDIAS",0.0679760123794958,0.690916949258141,0.196,0.034,1,0.352302578779697
"RNU6-1188P",0.0680473306127751,-0.568304571367017,0.033,0.103,1,0.352411331403766
"ACBD6",0.0680964067733652,0.476962577174127,0.587,0.31,1,0.352411331403766
"BACH1",0.0682358912438707,0.630539531883085,0.228,0.069,1,0.352605996640526
"LRRIQ3",0.0682599119786333,-0.436154411541313,0.022,0.103,1,0.352605996640526
"MARCH7",0.068295693262598,-0.281689663794102,0.63,0.759,1,0.352605996640526
"UHRF1",0.0683753786742341,0.534966967558577,0.511,0.276,1,0.352605996640526
"CYTH1",0.0683826862314138,0.600296209638217,0.391,0.241,1,0.352605996640526
"ASRGL1",0.0684947087749506,0.562982592259689,0.13,0.034,1,0.352926951463953
"PPIL3",0.0686496938289591,0.669684779266987,0.304,0.138,1,0.353468648690864
"COL17A1",0.0688134804125179,0.373963291398973,0.739,0.586,1,0.354054844792999
"MRPL35",0.0689324270571673,0.643691518010539,0.261,0.138,1,0.354409650351933
"PMP22",0.0690074372193954,0.399475644964123,0.685,0.517,1,0.354538210061966
"BRAT1",0.0692392233706706,0.516334562048743,0.565,0.31,1,0.355471465385992
"MAD2L2",0.069321702380709,0.573329616219079,0.446,0.241,1,0.355637387756315
"DYNLT3",0.0693941501070133,0.66918039434479,0.272,0.103,1,0.355751644438702
"PARP4",0.0695640093670907,0.598788096024344,0.38,0.207,1,0.356364758968694
"S100A16",0.0697262561319546,0.358731634857906,0.761,0.586,1,0.35643293096507
"FUNDC2",0.0697477387243366,0.563998877339962,0.391,0.138,1,0.35643293096507
"CRCP",0.0697514258909047,0.543217598058979,0.424,0.31,1,0.35643293096507
"RP11-488L18.4",0.0698204077783214,0.522702816245298,0.217,0.138,1,0.35643293096507
"MLC1",0.069828679987374,0.491570920936817,0.543,0.379,1,0.35643293096507
"AP000741.1",0.0700832710646231,0.62318223936852,0.315,0.172,1,0.35743601212534
"CTB-175E5.4",0.0701750015008509,-0.47795002604129,0.261,0.345,1,0.35743601212534
"CTC-205M6.3",0.0701764356669215,0.61201754051666,0.228,0.069,1,0.35743601212534
"SNRNP27",0.0702337405066233,0.530847774170758,0.478,0.241,1,0.357471084129188
"MTMR11",0.0703830302450473,0.552875970236641,0.5,0.241,1,0.357973948663835
"XXbac-BPG55C20.5",0.0705339794424405,0.524841363390212,0.163,0.069,1,0.358484526341866
"SLC2A10",0.070621628546515,0.599943811289173,0.25,0.103,1,0.358632770050014
"BEX3",0.0707055370358867,0.465382416528604,0.598,0.379,1,0.358632770050014
"PCNA",0.0707148959844739,0.331075319678176,0.793,0.586,1,0.358632770050014
"DUSP2",0.0709438365061922,0.732385376177142,0.174,0.034,1,0.359410553984591
"DIAPH3",0.0710148236387903,0.570803226130863,0.402,0.172,1,0.359410553984591
"PSMG2",0.0710203365490003,0.508295387482991,0.533,0.345,1,0.359410553984591
"SCLT1",0.071252938512502,0.571928011532386,0.304,0.207,1,0.359845623997779
"TBC1D8",0.071327255829182,0.419311942252049,0.685,0.448,1,0.359845623997779
"CYBRD1",0.0713284114709062,0.421804955334476,0.674,0.448,1,0.359845623997779
"H2AFY2",0.0713571084825962,0.575522780003542,0.467,0.241,1,0.359845623997779
"NDUFS2",0.0713600771989954,0.371020593006157,0.75,0.517,1,0.359845623997779
"RP11-429G19.3",0.0714217312465193,0.536539842234117,0.141,0.034,1,0.359900550488857
"TMEM44",0.071518612689209,0.633995135714256,0.185,0.034,1,0.359952485312277
"RP11-245J9.2",0.0715335757129758,0.606163275910242,0.37,0.172,1,0.359952485312277
"CSTF2T",0.0717235719483047,0.632696462116391,0.293,0.172,1,0.360618562104821
"ASPHD1",0.0717676715274898,-0.533611499480936,0.033,0.138,1,0.360618562104821
"PDCD11",0.0720014237673127,0.540753724948449,0.457,0.276,1,0.36153689412907
"TNFSF10",0.0720581319980387,-0.619702172786847,0.174,0.276,1,0.361565573861355
"PDE1C",0.0721491860422435,0.328367272139525,0.109,0.034,1,0.36166717953007
"BST2",0.0721804032489491,0.495356511263911,0.565,0.345,1,0.36166717953007
"MRPL9",0.0722870622685706,0.439458436642021,0.652,0.414,1,0.361945813195032
"RP11-159D12.2",0.0723874863225219,0.553800662187077,0.272,0.138,1,0.362192856758419
"SNORD10",0.0724663176776367,0.470120759944456,0.435,0.276,1,0.362243698967259
"NDRG2",0.0724998319935883,-0.334488847956466,0.598,0.69,1,0.362243698967259
"PGD",0.0725752715323894,0.409995478960321,0.685,0.483,1,0.362365264200451
"PLA2G16",0.0726682338957518,0.505480966318491,0.533,0.276,1,0.362574087488304
"RNF135",0.072846931515629,0.664924690209002,0.196,0.069,1,0.362845878423637
"HAUS4",0.0730325037120164,0.50954840021398,0.511,0.31,1,0.362845878423637
"USP14",0.0730388968010706,0.461276496768513,0.63,0.379,1,0.362845878423637
"ZNF786",0.0730924643088938,0.576161622436476,0.109,0.034,1,0.362845878423637
"TMEM97",0.0731263003282548,0.58107555571347,0.391,0.241,1,0.362845878423637
"TMEM179B",0.0731646124384004,0.356274474896348,0.728,0.586,1,0.362845878423637
"SDE2",0.0731724850784019,0.582039080465325,0.337,0.207,1,0.362845878423637
"CACNG4",0.0732702780169314,0.603625564945581,0.185,0.034,1,0.362845878423637
"SAP30BP",0.0732726211845338,0.434124177372748,0.62,0.414,1,0.362845878423637
"SERPINB5",0.0732752937496512,0.413434938337224,0.696,0.517,1,0.362845878423637
"FAM46B",0.0732912903414632,0.635458110331115,0.293,0.138,1,0.362845878423637
"SNX27",0.0733441389517719,0.505559166394039,0.511,0.345,1,0.362845878423637
"CRTC2",0.0734219260999505,-0.376131219869159,0.446,0.517,1,0.362845878423637
"THOP1",0.0734391869588037,0.573318033777633,0.38,0.207,1,0.362845878423637
"DCP1A",0.0734943475499681,0.46294818009298,0.609,0.379,1,0.362865546051026
"CDR2L",0.0736643577804769,0.623506716488525,0.207,0.103,1,0.363375466946295
"MTERF4",0.0737684449974232,0.561801329150387,0.261,0.103,1,0.363375466946295
"INPP5J",0.0737740110399722,0.485548847710877,0.207,0.069,1,0.363375466946295
"POP1",0.0738836275772347,-0.483385799423623,0.109,0.241,1,0.363375466946295
"INTS12",0.0739939473217191,0.665136141154977,0.272,0.103,1,0.363375466946295
"UBE2A",0.0740604513601491,0.596771399452967,0.38,0.207,1,0.363375466946295
"NOP2",0.0740793343572813,0.609866519168662,0.293,0.103,1,0.363375466946295
"RIMS3",0.0741377857670169,0.525617179735945,0.152,0.034,1,0.363375466946295
"PQLC2L",0.0741509155824206,-0.540817878013036,0.098,0.207,1,0.363375466946295
"PLA2G15",0.0741896483775644,0.69521926689848,0.272,0.103,1,0.363375466946295
"HVCN1",0.0742109839871075,-0.472637071751072,0.043,0.103,1,0.363375466946295
"CHTF18",0.0742172605616223,0.440549996289845,0.652,0.414,1,0.363375466946295
"HIST1H2BK",0.074263900085357,0.644018888303182,0.261,0.103,1,0.363375466946295
"PPP1R10",0.0743236783788589,0.55024136926437,0.424,0.276,1,0.363417158418007
"HIST1H4C",0.0743951552662326,0.65433070866046,0.283,0.138,1,0.363515955091378
"TRIM14",0.0744686965068292,-0.481700378405236,0.163,0.345,1,0.363604292355051
"ASNA1",0.0745158020863031,0.432085120081289,0.641,0.414,1,0.363604292355051
"MED27",0.0745837751769585,0.57408173335371,0.402,0.207,1,0.363685671254908
"AKIRIN2",0.0748107486469175,0.626661554813361,0.348,0.172,1,0.364168420480957
"CTNNBL1",0.0748315388024453,0.501971427501711,0.554,0.379,1,0.364168420480957
"PSKH1",0.0748368672271868,0.595795138333231,0.337,0.138,1,0.364168420480957
"MRPL28",0.0751779747662617,0.53083320224766,0.489,0.345,1,0.365225179659173
"TNFRSF12A",0.0752142324111194,0.394413205367988,0.685,0.483,1,0.365225179659173
"POLR2B",0.0752437444233651,0.527062539571368,0.478,0.31,1,0.365225179659173
"TAF7",0.0752742067000702,0.365217791573506,0.728,0.586,1,0.365225179659173
"OCRL",0.0753440954050758,0.625106194068842,0.25,0.103,1,0.365225179659173
"PORCN",0.0754944129835742,0.642885204033101,0.152,0.034,1,0.365225179659173
"GATSL3",0.0755347810797636,0.478768391304256,0.12,0.034,1,0.365225179659173
"B3GNT2",0.075586375239544,0.631082015985248,0.359,0.172,1,0.365225179659173
"CD27-AS1",0.0756517272148775,0.57933036429756,0.272,0.172,1,0.365225179659173
"CIAO1",0.0757006575354074,0.508461837288578,0.533,0.31,1,0.365225179659173
"RP11-479I16.2",0.0757202970273837,-0.588900735200718,0.022,0.103,1,0.365225179659173
"ABHD11",0.0757454112089242,0.423884727452639,0.652,0.414,1,0.365225179659173
"IQGAP3",0.0757574625118674,0.526893840314513,0.304,0.103,1,0.365225179659173
"WNT2B",0.0757752100534054,0.501570396907945,0.141,0.034,1,0.365225179659173
"UBXN4",0.0758349056568552,0.280331660251367,0.859,0.655,1,0.365264593143413
"CHCHD2",0.0759997601436156,0.126754731349904,0.978,0.931,1,0.365810115015774
"GTF2E1",0.0761403658618776,0.690823331770495,0.25,0.069,1,0.366238259132098
"NCBP2",0.0762075289929522,0.448572158560239,0.609,0.448,1,0.366312800379682
"B4GALT2",0.076313953859105,-0.585516130616538,0.13,0.276,1,0.366341354037079
"SPG20",0.0763168095786694,0.620030034896647,0.337,0.138,1,0.366341354037079
"KLHL20",0.0764001087772273,0.625090534318628,0.337,0.172,1,0.366493079317011
"SLC27A1",0.0764551037612654,0.508651593822822,0.489,0.345,1,0.366502397553428
"TARS2",0.0765054370069214,0.634609829311583,0.348,0.172,1,0.366502397553428
"WDR27",0.0765771441926347,0.575129136113208,0.359,0.172,1,0.366598212238879
"SNIP1",0.0767845078844923,0.563153811649307,0.293,0.172,1,0.367339221527932
"SYNRG",0.0768616594539107,0.58880630220366,0.293,0.103,1,0.367339221527932
"RP11-850F7.7",0.0769652976960577,-0.50485738479419,0.033,0.103,1,0.367339221527932
"PHC2",0.0770811725748239,0.575546323702275,0.261,0.138,1,0.367339221527932
"TAF1A",0.077145822706017,0.660708158120222,0.174,0.034,1,0.367339221527932
"RP13-258O15.1",0.0771509953733964,-0.478902334437647,0.022,0.103,1,0.367339221527932
"SMAGP",0.0771518569465146,0.606005454517744,0.261,0.138,1,0.367339221527932
"RNF152",0.0772060335286249,-0.464757809509915,0.152,0.207,1,0.367339221527932
"DBR1",0.0772295867419447,0.642084998189433,0.293,0.103,1,0.367339221527932
"FLCN",0.0772500393932505,-0.415601861394988,0.326,0.414,1,0.367339221527932
"AGTPBP1",0.0774111874938194,0.537187132623118,0.467,0.276,1,0.36766198821525
"SEC31B",0.0774216288300942,0.595222193311087,0.315,0.103,1,0.36766198821525
"AC093110.3",0.0778700513601835,-0.518630441622315,0.054,0.138,1,0.369368442671187
"CKMT2",0.0778851652741079,0.51673094750097,0.163,0.069,1,0.369368442671187
"SIRPA",0.0779815967947813,-0.530891043058079,0.141,0.241,1,0.369578557002005
"BLCAP",0.078283559340807,0.419039832613456,0.652,0.517,1,0.370761814112439
"RP11-426J5.3",0.0785140532901325,0.620148299350734,0.207,0.069,1,0.371590720836486
"BOC",0.0785633978186025,0.270101243621721,0.88,0.655,1,0.371590720836486
"SNORA71B",0.0786373446288463,0.669388094788024,0.228,0.069,1,0.371618989937978
"YBEY",0.0786742036525958,0.596168238327759,0.304,0.138,1,0.371618989937978
"RP1-68D18.4",0.0788043873608669,0.539628074075336,0.25,0.069,1,0.371986089473067
"FANCE",0.0790227148288784,0.502190939597046,0.109,0.034,1,0.372554914535917
"FOXRED2",0.0790299846913991,0.606370981996925,0.283,0.172,1,0.372554914535917
"DHRS1",0.0790934973071049,0.585907800772086,0.424,0.241,1,0.372606575353737
"YWHAH",0.0793666020941082,0.389176122352827,0.717,0.483,1,0.373497924338485
"STOML2",0.0793880637486737,0.401579570973218,0.685,0.483,1,0.373497924338485
"SNX21",0.0796292224533434,0.595444097002081,0.293,0.138,1,0.37438407638873
"HLA-F",0.0797732781400686,-0.4039096710314,0.511,0.586,1,0.374812817768778
"PSME3",0.0799657637622034,0.520695694416636,0.467,0.276,1,0.374842596948549
"CCSAP",0.0799729232200326,-0.516480011882039,0.163,0.241,1,0.374842596948549
"RP11-74C1.4",0.0799806094018648,0.568246711427139,0.13,0.034,1,0.374842596948549
"MIR7-1",0.0799910929736466,0.69308327681555,0.141,0.034,1,0.374842596948549
"ISG15",0.0800654011666096,0.695151502905483,0.152,0.034,1,0.374942994895153
"PTPMT1",0.0802924324165652,0.512180853145321,0.511,0.31,1,0.37575798404848
"NCAPG2",0.0803865761717166,0.513496351709803,0.511,0.276,1,0.375950412307039
"SFRP1",0.0808449598597915,-0.181293249524004,0.859,0.862,1,0.377844934348004
"H2AFX",0.080904869313196,0.596127036598422,0.25,0.103,1,0.377875838887062
"NCAPD3",0.0809856620354568,0.523290200542317,0.435,0.276,1,0.378004176320862
"ASF1B",0.0811562420244484,0.656128459816569,0.304,0.138,1,0.37855115523246
"RFC2",0.0812231921950096,0.52779848124762,0.5,0.345,1,0.378614354150308
"MLH1",0.0812936820375077,0.533319167948899,0.478,0.345,1,0.378693959031491
"FAM220A",0.0814312814859462,0.655881736981724,0.174,0.034,1,0.378879626438706
"RP11-405L18.4",0.0814804191388134,-0.334222327655584,0.011,0.103,1,0.378879626438706
"VPS37A",0.0815054419167017,0.460228892054403,0.533,0.379,1,0.378879626438706
"PHB2",0.0815879777033427,0.354131801778895,0.739,0.552,1,0.378879626438706
"RP3-449M8.9",0.0817947967813154,-0.478053063056116,0.022,0.103,1,0.378879626438706
"ACTR10",0.0818021278420637,0.460293438933778,0.598,0.379,1,0.378879626438706
"CHTOP",0.0818109371708216,0.334915657685272,0.761,0.517,1,0.378879626438706
"C1R",0.0818210196763878,-0.592233475455533,0.098,0.241,1,0.378879626438706
"CTB-50L17.5",0.0818858195915903,-0.418328809336066,0.054,0.138,1,0.378879626438706
"SLITRK6",0.0819521582063419,0.708016275325337,0.185,0.034,1,0.378879626438706
"NUDT5",0.0819539286797381,0.476599775962702,0.533,0.31,1,0.378879626438706
"EBAG9",0.0819748021095875,0.639426171341345,0.261,0.138,1,0.378879626438706
"SLC19A2",0.0821276916142087,-0.458237019542064,0.337,0.414,1,0.378937978322401
"RAB5A",0.0821520177360173,0.546680910842296,0.478,0.276,1,0.378937978322401
"TMEM14C",0.082260263766001,0.401016857097045,0.674,0.483,1,0.378937978322401
"PIP4K2C",0.0823007521869349,0.566174584496681,0.435,0.276,1,0.378937978322401
"RB1",0.0823378997869665,0.453283429691113,0.587,0.345,1,0.378937978322401
"RPA2",0.0823579806365403,0.514795540940793,0.522,0.345,1,0.378937978322401
"DSTYK",0.0824459136897395,0.584253845899316,0.37,0.207,1,0.378937978322401
"ZNF232",0.0825086010676035,0.630843215468488,0.207,0.103,1,0.378937978322401
"STIM2",0.0825132408080478,0.583462609747308,0.283,0.103,1,0.378937978322401
"POLD1",0.0825218954202803,0.48806549992745,0.533,0.414,1,0.378937978322401
"WAPL",0.0827264244890356,0.508549803918583,0.467,0.31,1,0.379161043666143
"DAP",0.0827605296608833,0.479789644833618,0.598,0.345,1,0.379161043666143
"LGALS7B",0.0827746657481409,0.496081642766485,0.446,0.241,1,0.379161043666143
"L3MBTL3",0.0827843858385315,-0.445352827720825,0.054,0.138,1,0.379161043666143
"FKBP4",0.0829277942037611,0.410793072791192,0.641,0.483,1,0.37923606670071
"ABCB10",0.0829841791261258,0.621112995947545,0.25,0.103,1,0.37923606670071
"RDH10",0.0830358073126177,0.606475516977024,0.25,0.103,1,0.37923606670071
