"1" "2" "3"
"RP5-832C2.8" -0.0002871864091993 0.0004706216723949 -0.0001307344853001
"ATAD3A" -0.0003036118364951 -1.65585661442411e-05 0.0025397776176747
"TMEM240" -5.6179582140318e-06 -9.29539771395051e-05 0.0002762942440872
"SSU72" -7.58736773395184e-05 4.058106584197e-05 0.0006153884649385
"RP5-832C2.5" -4.15529388983335e-05 6.03864664879865e-05 7.93206293844004e-07
"C1orf233" -0.0001541914683667 0.0003756327772958 -0.0003531946350877
"RP11-345P4.9" 4.41927973711395e-06 5.38293260920326e-05 -0.0002605407736546
"MIB2" -0.0003218767466769 0.0005055029860404 -0.0001564083806524
"CDK11B" -0.0002905172342749 0.0006004572835891 -0.0004334089711324
"RP11-345P4.10" 7.28309268435686e-05 -9.4397278198646e-05 -0.0002063960937055
"SLC35E2B" 5.15323088850248e-05 -0.0003264201680552 0.0015905592442719
